5.31214700175e-05 Maota Airport, Samoa
5.31214700175e-05 Ploujean, France
5.31214700175e-05 Morombe, Madagascar
5.31214700175e-05 Minna New, Nigeria
5.31214700175e-05 Maxwell Afb, United States
5.31214700175e-05 China Bay, Sri Lanka
5.31214700175e-05 South Cariboo Regional Airport, Canada
5.31214700175e-05 Zamora, Mexico
5.31214700175e-05 Hamburg Hbf, Germany
5.31214700175e-05 Mannheim Railway, Germany
5.31214700175e-05 Munich Railway, Germany
5.31214700175e-05 Doha Free Zone Airport, Qatar
5.31214700175e-05 Emanuel Co, United States
5.31214700175e-05 Capitan Montes, Peru
5.31214700175e-05 Vicenza, Italy
5.31214700175e-05 All Airports, Japan
5.31214700175e-05 Vieste Heliport, Italy
5.31214700175e-05 Tyonek Airport, United States
5.31214700175e-05 Torsby Airport, Sweden
5.31214700175e-05 Tula, Russia
5.31214700175e-05 Virginia, South Africa
5.31214700175e-05 Vitoria, Spain
5.31214700175e-05 Fussen, Germany
5.31214700175e-05 Fussen BF, Germany
5.31214700175e-05 Fullerton Municipal Airport, United States
5.31214700175e-05 Bagdad Airport, United States
5.31214700175e-05 North Island Nas, United States
5.31214700175e-05 Korhogo, Cote d'Ivoire
5.31214700175e-05 Maria Reiche Neuman Airport, Peru
5.31214700175e-05 Dr Joaquin Balaguer International Airport, Dominican Republic
5.31214700175e-05 El Toro, United States
5.31214700175e-05 Douglas Municipal Airport, United States
5.31214700175e-05 Unst Airport, United Kingdom
5.31214700175e-05 Una-Comandatuba Airport, Brazil
5.31214700175e-05 Konduz, Afghanistan
5.31214700175e-05 Union Island International Airport, Saint Vincent and the Grenadines
5.31214700175e-05 Ormoc Airport, Philippines
5.31214700175e-05 Itokama Airport, Papua New Guinea
5.31214700175e-05 Mostar, Bosnia and Herzegovina
5.31214700175e-05 Ormond Beach municipal Airport, United States
5.31214700175e-05 Marmul, Oman
5.31214700175e-05 Apalachicola Regional Airport, United States
5.31214700175e-05 Anaa, French Polynesia
5.31214700175e-05 El Arish International Airport, Egypt
5.31214700175e-05 Malamala Airport, South Africa
5.31214700175e-05 Anaco, Venezuela
5.31214700175e-05 Flugplatz Merzbrueck, Germany
5.31214700175e-05 Aranuka Airport, Kiribati
5.31214700175e-05 Cayana Airstrip, Suriname
5.31214700175e-05 Asau Airport, Samoa
5.31214700175e-05 Quezaltenango Airport, Guatemala
5.31214700175e-05 Bamyan Airport, Afghanistan
5.31214700175e-05 Rincon de los Sauces, Argentina
5.31214700175e-05 Enyu Airfield, Marshall Islands
5.31214700175e-05 Biggs Aaf, United States
5.31214700175e-05 Allen Aaf, United States
5.31214700175e-05 Block Island State Airport, United States
5.31214700175e-05 Grand Forks Afb, United States
5.31214700175e-05 Keesler Afb, United States
5.31214700175e-05 Bhisho, South Africa
5.31214700175e-05 Tulip City Airport, United States
5.31214700175e-05 Bildudalur Airport, Iceland
5.31214700175e-05 Shimla Airport, India
5.31214700175e-05 Sliac, Slovakia
5.31214700175e-05 McNary Field, United States
5.31214700175e-05 Sulayel, Saudi Arabia
5.31214700175e-05 EL Real Airport, Panama
5.31214700175e-05 McKinley National Park Airport, United States
5.31214700175e-05 General Manuel Serrano, Ecuador
5.31214700175e-05 Macdill Afb, United States
5.31214700175e-05 Mackinac Island Airport, United States
5.31214700175e-05 Mc Clellan Afld, United States
5.31214700175e-05 El Chalten, Argentina
5.31214700175e-05 Domerat, France
5.31214700175e-05 Exmouth Airport, Australia
5.31214700175e-05 Manokotak Airport, United States
5.31214700175e-05 KIEV  INTERNATIONAL AIRPORT, Ukraine
5.31214700175e-05 Southdowns, Zambia
5.31214700175e-05 Kirkuk AB, Iraq
5.31214700175e-05 Kili Airport, Marshall Islands
5.31214700175e-05 Kaieteur International Airport, Guyana
5.31214700175e-05 Congo Town Airport, Bahamas
5.31214700175e-05 Kineshma, Russia
5.31214700175e-05 Kristianstad, Sweden
5.31214700175e-05 Caravelas, Brazil
5.31214700175e-05 Lauriston Airport, Grenada
5.31214700175e-05 Turkmenabat, Turkmenistan
5.31214700175e-05 Santa Ana Airport, Colombia
5.31214700175e-05 Grand Strand Airport, United States
5.31214700175e-05 Constanza Airport, Dominican Republic
5.31214700175e-05 Fredericksburg Amtrak Station, United States
5.31214700175e-05 Lewiston Maine, United States
5.31214700175e-05 Opa Locka, United States
5.31214700175e-05 Pease International Tradeport, United States
5.31214700175e-05 East Troy Municipal Airport, United States
5.31214700175e-05 Kasaba Bay Airport, Zambia
5.31214700175e-05 Barra del Colorado Airport, Costa Rica
5.31214700175e-05 Bryce Canyon, United States
5.31214700175e-05 Dorval Railway Station, Canada
5.31214700175e-05 Saul Airport, French Guiana
5.31214700175e-05 La Teste De Buch, France
5.31214700175e-05 Train Station, Canada
5.31214700175e-05 Vohimarina, Madagascar
5.31214700175e-05 Volk Fld, United States
5.31214700175e-05 Concord Municipal, United States
5.31214700175e-05 Changhai, China
5.31214700175e-05 Cherokee County Airport, United States
5.31214700175e-05 Aeroclub Cioca, Romania
5.31214700175e-05 Council Airport, United States
5.31214700175e-05 Canton, Kiribati
5.31214700175e-05 Ocean Ridge Airport, United States
5.31214700175e-05 Damascus Intl, Syria
5.31214700175e-05 Daqing Saertu Airport, China
5.31214700175e-05 Ulusaba Airstrip, Namibia
5.31214700175e-05 Farfan, Colombia
5.31214700175e-05 Gulu Airport, Uganda
5.31214700175e-05 Ulithi, Micronesia
5.31214700175e-05 San Julian, Argentina
5.31214700175e-05 Prince Mangosuthu Buthelezi, South Africa
5.31214700175e-05 Windham Airport, United States
5.31214700175e-05 Wanigela Airport, Papua New Guinea
5.31214700175e-05 Aguni Airport, Japan
5.31214700175e-05 Wageningen Airstrip, Suriname
5.31214700175e-05 Wangerooge Airport, Germany
5.31214700175e-05 Allegheny County Airport, United States
5.31214700175e-05 Augsburg, Germany
5.31214700175e-05 Oswaldo Guevara Mujica, Venezuela
5.31214700175e-05 Agrinion, Greece
5.31214700175e-05 Sydney Bankstown, Australia
5.31214700175e-05 Barrow Island Airport, Australia
5.31214700175e-05 KBWD, United States
5.31214700175e-05 Braunschweig Wolfsburg, Germany
5.31214700175e-05 Walney Island, United Kingdom
5.31214700175e-05 Bowling Green-Warren County Regional Airport, United States
5.31214700175e-05 Balakovo Airport, Russia
5.31214700175e-05 General Ulpiano Paez, Ecuador
5.31214700175e-05 Madera Municipal Airport, United States
5.31214700175e-05 Malakal, Sudan
5.31214700175e-05 Lawson Aaf, United States
5.31214700175e-05 Nellis Afb, United States
5.31214700175e-05 Terre-de-Haut Airport, Guadeloupe
5.31214700175e-05 Maria Dolores, Chile
5.31214700175e-05 Losinj Airport, Croatia
5.31214700175e-05 Harar Meda Airport, Ethiopia
5.31214700175e-05 Kikai Airport, Japan
5.31214700175e-05 Kikwit, Congo (Kinshasa)
5.31214700175e-05 Kokoda Airport, Papua New Guinea
5.31214700175e-05 Le Castellet, France
5.31214700175e-05 Cross City, United States
5.31214700175e-05 Alonso Valderrama Airport, Panama
5.31214700175e-05 Cut Bank Muni, United States
5.31214700175e-05 Cooktown Airport, Australia
5.31214700175e-05 Chester County G O Carlson Airport, United States
5.31214700175e-05 West Georgia Regional Airport - O V Gray Field, United States
5.31214700175e-05 Ormara Airport, Pakistan
5.31214700175e-05 Northway, United States
5.31214700175e-05 Orpheus Island, Australia
5.31214700175e-05 Orapa Airport, Botswana
5.31214700175e-05 Executive, United States
5.31214700175e-05 Orinduik Airport, Guyana
5.31214700175e-05 Worcester Regional Airport, United States
5.31214700175e-05 Zorg en Hoop Airport, Suriname
5.31214700175e-05 Bricy, France
5.31214700175e-05 Orebro, Sweden
5.31214700175e-05 Oran, Argentina
5.31214700175e-05 London-Corbin Airport-MaGee Field, United States
5.31214700175e-05 Barwick Lafayette Airport, United States
5.31214700175e-05 Covington Municipal Airport, United States
5.31214700175e-05 Mitiga Airport, Libya
5.31214700175e-05 Fernandina Beach Municipal Airport, United States
5.31214700175e-05 Furnace Creek, United States
5.31214700175e-05 Air Base, Switzerland
5.31214700175e-05 El Porvenir, Panama
5.31214700175e-05 Sherbrooke, Canada
5.31214700175e-05 Stony Rapids Airport, Canada
5.31214700175e-05 Suffield Heliport, Canada
5.31214700175e-05 Nanisivik, Canada
5.31214700175e-05 Marathon, Canada
5.31214700175e-05 Summerside, Canada
5.31214700175e-05 St. Theresa Point Airport, Canada
5.31214700175e-05 Montoir, France
5.31214700175e-05 Porter County Municipal Airport, United States
5.31214700175e-05 Champforgeuil, France
5.31214700175e-05 Tresco Heliport, United Kingdom
5.31214700175e-05 Yengema Airport, Sierra Leone
5.31214700175e-05 Tucupita, Venezuela
5.31214700175e-05 Tubuala Airport, Panama
5.31214700175e-05 Tambacounda, Senegal
5.31214700175e-05 Drake Fld, United States
5.31214700175e-05 Faya Largeau, Chad
5.31214700175e-05 Sao Carlos TAM, Brazil
5.31214700175e-05 Sabadell Airport, Spain
5.31214700175e-05 Salerno Pontecagnano Airport, Italy
5.31214700175e-05 Palmer Muni, United States
5.31214700175e-05 Paulo Afonso, Brazil
5.31214700175e-05 Port-de-Paix Airport, Haiti
5.31214700175e-05 Chkalovsky Airport, Russia
5.31214700175e-05 Bilaspur, India
5.31214700175e-05 Snohomish Co, United States
5.31214700175e-05 Parachinar Airport, Pakistan
5.31214700175e-05 Tyndall Afb, United States
5.31214700175e-05 Pattani, Thailand
5.31214700175e-05 Canakkale Airport, Turkey
5.31214700175e-05 Decimomannu, Italy
5.31214700175e-05 Canefield, Dominica
5.31214700175e-05 Omboue Hopital, Gabon
5.31214700175e-05 Ujae Atoll Airport, Marshall Islands
5.31214700175e-05 King Hussein, Jordan
5.31214700175e-05 Ihu Airport, Papua New Guinea
5.31214700175e-05 Okushiri, Japan
5.31214700175e-05 Les Bases Airport, Guadeloupe
5.31214700175e-05 Gbangbatok Airport, Sierra Leone
5.31214700175e-05 Abemama Atoll Airport, Kiribati
5.31214700175e-05 Abeche, Chad
5.31214700175e-05 Great Barrier Island, New Zealand
5.31214700175e-05 Bunia, Congo (Kinshasa)
5.31214700175e-05 Burlington-Alamance Regional Airport, United States
5.31214700175e-05 Municipal Airport, United States
5.31214700175e-05 Buchloe BF, Germany
5.31214700175e-05 Bokondini Airport, Indonesia
5.31214700175e-05 Burao Airport, Somalia
5.31214700175e-05 Benguela, Angola
5.31214700175e-05 Marktoberdorf Schule, Germany
5.31214700175e-05 MOW, Russia
5.31214700175e-05 Dibrugarh, India
5.31214700175e-05 Moomba, Australia
5.31214700175e-05 Glentanner, New Zealand
5.31214700175e-05 Mong Hsat, Burma
5.31214700175e-05 Kerema Airport, Papua New Guinea
5.31214700175e-05 Kamina Base, Congo (Kinshasa)
5.31214700175e-05 Sokerkino, Russia
5.31214700175e-05 Kisimayu, Somalia
5.31214700175e-05 Keetmanshoop, Namibia
5.31214700175e-05 Moser Bay Seaplane Base, United States
5.31214700175e-05 Aeroclube de Nova Iguacu, Brazil
5.31214700175e-05 Charnay, France
5.31214700175e-05 Neuchatel Airport, Switzerland
5.31214700175e-05 Annemasse, France
5.31214700175e-05 Charlevoix Municipal Airport, United States
5.31214700175e-05 Coventry, United Kingdom
5.31214700175e-05 Cannon Afb, United States
5.31214700175e-05 Carnarvon Airport, Australia
5.31214700175e-05 Caleta Olivia, Argentina
5.31214700175e-05 Courchevel Airport, France
5.31214700175e-05 Biessenhofen BF, Germany
5.31214700175e-05 Barrow County Airport, United States
5.31214700175e-05 Trenton-Robbinsville Airport, United States
5.31214700175e-05 Little Grand Rapids Airport, Canada
5.31214700175e-05 Central, Denmark
5.31214700175e-05 Gods River Airport, Canada
5.31214700175e-05 Griffin-Spalding County Airport, United States
5.31214700175e-05 Zhongchuan, China
5.31214700175e-05 Nakina Airport, Canada
5.31214700175e-05 Yarmouth Airport, Canada
5.31214700175e-05 Watson Lake, Canada
5.31214700175e-05 Muskoka, Canada
5.31214700175e-05 North Battleford, Canada
5.31214700175e-05 Yorkton Muni, Canada
5.31214700175e-05 Grootfontein, Namibia
5.31214700175e-05 Train Station, Canada
5.31214700175e-05 Kingston Train Station, Canada
5.31214700175e-05 Granville, France
5.31214700175e-05 Central Station, Sweden
5.31214700175e-05 Twin Hills Airport, United States
5.31214700175e-05 Jefferson County Intl, United States
5.31214700175e-05 McDuffie County Airport, United States
5.31214700175e-05 Bowerman Field, United States
5.31214700175e-05 Hartness State, United States
5.31214700175e-05 Medis, France
5.31214700175e-05 Rio Turbio, Argentina
5.31214700175e-05 Keokuk Municipal Airport, United States
5.31214700175e-05 Staroselye Airport, Russia
5.31214700175e-05 Cobb County Airport-Mc Collum Field, United States
5.31214700175e-05 Shell Mera, Ecuador
5.31214700175e-05 Mineral Wells, United States
5.31214700175e-05 London - Kings Cross, United Kingdom
5.31214700175e-05 Paddington Station, United Kingdom
5.31214700175e-05 St Pancras Railway Station, United Kingdom
5.31214700175e-05 Waupaca Municipal Airport, United States
5.31214700175e-05 Club Makokola Airport, Malawi
5.31214700175e-05 Cimei Airport, Taiwan
5.31214700175e-05 Aix Les Bains, France
5.31214700175e-05 Principe, Sao Tome and Principe
5.31214700175e-05 Erie-Ottawa Regional Airport, United States
5.31214700175e-05 Koromiko, New Zealand
5.31214700175e-05 Playa del Carmen Airport, Mexico
5.31214700175e-05 Pondok Cabe, Indonesia
5.31214700175e-05 Chimbu Airport, Papua New Guinea
5.31214700175e-05 Ingeniero Juan Guillermo Villasana, Mexico
5.31214700175e-05 Houssen, France
5.31214700175e-05 Yorke Island Airport, Australia
5.31214700175e-05 Mokuti Lodge Airport, Namibia
5.31214700175e-05 Singita Sabi Sands, South Africa
5.31214700175e-05 Smith Reynolds, United States
5.31214700175e-05 Nauru Intl, Nauru
5.31214700175e-05 Winslow-Lindbergh Regional Airport, United States
5.31214700175e-05 Inisheer, Ireland
5.31214700175e-05 Creech Afb, United States
5.31214700175e-05 Inongo Airport, Congo (Kinshasa)
5.31214700175e-05 Hillsboro Muni, United States
5.31214700175e-05 Okaukuejo Airport, Namibia
5.31214700175e-05 Oki, Japan
5.31214700175e-05 Yokota Ab, Japan
5.31214700175e-05 Okondja, Gabon
5.31214700175e-05 Glen Innes, Australia
5.31214700175e-05 Akure, Nigeria
5.31214700175e-05 Renner Fld, United States
5.31214700175e-05 Akrotiri, Cyprus
5.31214700175e-05 Akron Fulton Intl, United States
5.31214700175e-05 Ankang Airport, China
5.31214700175e-05 Scholes Intl At Galveston, United States
5.31214700175e-05 Akola, India
5.31214700175e-05 Van Wert County Airport, United States
5.31214700175e-05 Pathein Airport, Burma
5.31214700175e-05 Bost Airport, Afghanistan
5.31214700175e-05 Basankusu Airport, Congo (Kinshasa)
5.31214700175e-05 Bradshaw Aaf, United States
5.31214700175e-05 Miami Seaplane Base, United States
5.31214700175e-05 Saibai Island Airport, Australia
5.31214700175e-05 Steamboat Springs Airport-Bob Adams Field, United States
5.31214700175e-05 Springbok, South Africa
5.31214700175e-05 Maio, Cape Verde
5.31214700175e-05 McMinn Co, United States
5.31214700175e-05 San Bernardino International Airport, United States
5.31214700175e-05 Armor, France
5.31214700175e-05 Mount Magnet Airport, Australia
5.31214700175e-05 Kontum Airport, Vietnam
5.31214700175e-05 Luce County Airport, United States
5.31214700175e-05 Olga Bay Seaplane Base, United States
5.31214700175e-05 Koln HBF, Germany
5.31214700175e-05 Moulay Ali Cherif, Morocco
5.31214700175e-05 Executive, United States
5.31214700175e-05 Latina, Italy
5.31214700175e-05 Lasham, United Kingdom
5.31214700175e-05 Pantnagar, India
5.31214700175e-05 Northern Aroostook Regional Airport, United States
5.31214700175e-05 Fianarantsoa, Madagascar
5.31214700175e-05 Ketchikan harbor Seaplane Base, United States
5.31214700175e-05 Tatitlek Airport, United States
5.31214700175e-05 Naval Air Station, United States
5.31214700175e-05 New Orleans Nas Jrb, United States
5.31214700175e-05 Essen Railway, Germany
5.31214700175e-05 Jyvaskyla, Finland
5.31214700175e-05 Whistler/Green Lake Water Aerodrome, Canada
5.31214700175e-05 Wrigley, Canada
5.31214700175e-05 Petawawa, Canada
5.31214700175e-05 Leesburg Executive Airport, United States
5.31214700175e-05 Xangongo, Angola
5.31214700175e-05 Gare Montparnasse, France
5.31214700175e-05 San Domino Island Heliport, Italy
5.31214700175e-05 Huesca-Pirineos Airport, Spain
5.31214700175e-05 Henderson Executive Airport, United States
5.31214700175e-05 Homestead Arb, United States
5.31214700175e-05 Seal Bay Seaplane Base, United States
5.31214700175e-05 Eareckson As, United States
5.31214700175e-05 Syangboche, Nepal
5.31214700175e-05 Sehwan Sharif Airport, Pakistan
5.31214700175e-05 Warraber Island Airport, Australia
5.31214700175e-05 Emden, Germany
5.31214700175e-05 Nema, Mauritania
5.31214700175e-05 Regensburg HBF, Germany
5.31214700175e-05 Emporia Municipal Airport, United States
5.31214700175e-05 Chongjin Airport, North Korea
5.31214700175e-05 Lidkoping, Sweden
5.31214700175e-05 Linden Airport, United States
5.31214700175e-05 Kikwetu Airport, Tanzania
5.31214700175e-05 Laduani Airstrip, Suriname
5.31214700175e-05 Lamidanda, Nepal
5.31214700175e-05 Londolozi, South Africa
5.31214700175e-05 Saint-Laurent-du-Maroni Airport, French Guiana
5.31214700175e-05 Zoo, Germany
5.31214700175e-05 Cotulla Lasalle Co, United States
5.31214700175e-05 Wilmington Airborne Airpark, United States
5.31214700175e-05 Pécs-Pogány Airport, Hungary
5.31214700175e-05 Pecos Municipal Airport, United States
